geoid,geoid20,year,denom_total_hh,denom_youth_hh,avg_hh_size,youth_singleparenthh_count,youth_singleparenthh_pct,families_children_count,families_children_pct,living_alone_count,living_alone_pct,same_sex_count,same_sex_pct,opp_sex_count,opp_sex_pct
1400000US06037533401,6037533401,2021,1211,1282,4.1799998,380,29.641186,549,45.334435,295.48401,24.4,3,.24772915,739,61.023949
1400000US06037533402,6037533402,2021,976,1115,3.71,243,21.793722,464,47.540985,227.40799,23.299999,29,2.9713116,601,61.577869
1400000US06037533403,6037533403,2021,750,593,3.3900001,115,19.392918,232,30.933332,348.75,46.5,0,0,420,56
1400000US06037533501,6037533501,2021,749,583,3.9400001,253,43.396225,218,30.152143,143.15399,19.799999,13,1.7356476,402,53.671562
1400000US06037533504,6037533504,2021,940,939,4.21,316,33.652821,309,33.441559,303.07199,32.799999,0,0,596,63.404255
1400000US06037533601,6037533601,2021,1139,1269,3.9300001,153,12.056738,546,48.663101,230.00999,20.5,12,1.0535557,638,56.014046
1400000US06037533602,6037533602,2021,1365,1747,3.9000001,683,39.095592,670,50.11219,355.642,26.6,22,1.6117216,751,55.018314
1400000US06037533603,6037533603,2021,1783,1897,3.6300001,626,32.999474,724,41.489971,539.20502,30.9,0,0,905,50.757153
1400000US06037533701,6037533701,2021,842,742,3.6199999,190,25.606468,380,46.971569,215.194,26.6,0,0,445,52.850357
1400000US06037533702,6037533702,2021,898,1003,4.1100001,232,23.130608,390,45.138889,198.72,23,5,.55679286,516,57.461025
1400000US06037533703,6037533703,2021,889,1341,4.9899998,395,29.455629,375,42.182228,197.358,22.200001,0,0,596,67.041618
1400000US06037533803,6037533803,2021,1588,1640,3.78,535,32.621952,683,44.437214,304.32599,19.799999,0,0,857,53.967255
1400000US06037533804,6037533804,2021,1056,833,3.52,322,38.65546,362,35.14563,313.12,30.4,34,3.219697,543,51.420456
1400000US06037533805,6037533805,2021,1076,998,3.74,223,22.34469,343,31.877323,314.19202,29.200001,0,0,644,59.851299
1400000US06037533806,6037533806,2021,898,984,4.0900002,176,17.886179,356,39.643654,196.662,21.9,0,0,487,54.231625
1400000US06037533901,6037533901,2021,1329,1474,3.9000001,337,22.862957,619,47.799229,283.60498,21.9,13,.9781791,773,58.164032
1400000US06037533902,6037533902,2021,991,1094,4.5,438,40.036564,322,33.333332,243.43201,25.200001,0,0,557,56.205853
1400000US06037534001,6037534001,2021,1320,1485,4.0300002,408,27.474747,516,39.389313,360.25,27.5,0,0,840,63.636364
1400000US06037534002,6037534002,2021,943,1317,4.4200001,228,17.312073,441,47.624191,214.832,23.200001,0,0,608,64.475082
1400000US06037534101,6037534101,2021,486,543,4.6700001,194,35.72744,213,43.82716,150.174,30.9,29,5.9670782,261,53.703705
1400000US06037534102,6037534102,2021,1435,1646,4.1700001,543,32.989063,632,45.565971,282.948,20.4,21,1.4634147,704,49.059235
1400000US06037534201,6037534201,2021,939,1404,4.5500002,467,33.262108,467,49.733761,188.739,20.1,0,0,497,52.928646
1400000US06037534202,6037534202,2021,1234,1602,4.27,266,16.604244,561,47.103275,366.828,30.799999,17,1.3776337,742,60.129658
1400000US06037534203,6037534203,2021,836,992,3.96,414,41.733871,371,44.698795,276.38998,33.299999,0,0,409,48.923447
1400000US06037534301,6037534301,2021,1095,1455,3.96,534,36.701031,479,44.392956,223.35301,20.700001,0,0,662,60.456619
1400000US06037534302,6037534302,2021,882,1103,4.29,254,23.028105,468,53.546909,152.95,17.5,0,0,609,69.047623
1400000US06037534403,6037534403,2021,834,745,3.8499999,132,17.718121,275,34.332085,193.041,24.1,0,0,560,67.146286
1400000US06037534404,6037534404,2021,962,879,3.53,305,34.698521,327,34.676563,258.38199,27.4,0,0,499,51.871101
1400000US06037534405,6037534405,2021,1010,1350,4.2800002,402,29.777779,377,39.684212,250.8,26.4,0,0,573,56.732674
1400000US06037534406,6037534406,2021,1128,1302,3.97,451,34.639015,504,44.680851,188.37601,16.700001,0,0,542,48.049644
1400000US06037534501,6037534501,2021,1289,1520,4.25,141,9.2763157,581,45.82019,389.276,30.700001,0,0,786,60.977501
1400000US06037534502,6037534502,2021,956,839,4.02,294,35.041718,328,35.268818,204.60001,22,0,0,621,64.95816
1400000US06037534700,6037534700,2021,1030,1000,4.4899998,378,37.799999,301,30.130131,387.612,38.799999,3,.29126215,617,59.902912
1400000US06037534802,6037534802,2021,660,687,4.25,281,40.902473,245,38.765823,188.968,29.9,7,1.060606,346,52.424244
1400000US06037534803,6037534803,2021,1220,1166,3.97,315,27.015438,439,36.736401,371.64502,31.1,0,0,726,59.508198
1400000US06037534804,6037534804,2021,989,1336,4.5900002,229,17.140718,408,41.253792,315.491,31.9,0,0,713,72.093025
1400000US06037534900,6037534900,2021,1369,1304,4.3200002,131,10.046012,462,34.920635,251.37,19,0,0,872,63.696129
1400000US06037535001,6037535001,2021,969,1273,4.3600001,297,23.330715,348,37.21925,225.33501,24.1,4,.41279671,465,47.987617
1400000US06037535002,6037535002,2021,893,1235,4.2600002,329,26.639677,348,39.411098,248.123,28.1,5,.55991042,510,57.110863
1400000US06037535101,6037535101,2021,2046,2537,4.1700001,428,16.870319,914,45.860512,605.87201,30.4,10,.48875856,1306,63.831867
1400000US06037535102,6037535102,2021,1120,1512,4.2600002,681,45.039684,532,49.812733,259.52399,24.299999,10,.89285713,531,47.410713
1400000US06037535200,6037535200,2021,1308,2075,5.23,778,37.493977,590,47.811993,261.608,21.200001,0,0,856,65.443428
1400000US06037535300,6037535300,2021,1429,1822,4.6700001,472,25.905598,602,43.154121,327.82501,23.5,32,2.2393281,855,59.83205
1400000US06037535400,6037535400,2021,779,937,4.3099999,324,34.578442,344,44.850063,204.022,26.6,0,0,449,57.637997
1400000US06037535501,6037535501,2021,947,1249,3.75,317,25.380304,397,44.209354,274.78799,30.6,3,.31678987,524,55.33263
1400000US06037535502,6037535502,2021,1321,1027,4.04,204,19.86368,465,35.6049,338.254,25.9,0,0,812,61.468586
1400000US06037535503,6037535503,2021,680,608,3.6800001,123,20.230263,260,38.922157,140.948,21.1,0,0,408,60
1400000US06037535603,6037535603,2021,1019,1287,3.9000001,480,37.296036,456,45.875252,262.41599,26.4,0,0,503,49.362122
1400000US06037535604,6037535604,2021,1048,1154,4.1900001,531,46.013866,369,35.929893,241.345,23.5,10,.95419848,523,49.904579
1400000US06037535605,6037535605,2021,1140,1283,4.2399998,488,38.035854,514,45.933868,358.07999,32,0,0,644,56.491226
1400000US06037535606,6037535606,2021,490,687,4.3600001,217,31.586609,223,48.268398,102.10201,22.1,0,0,270,55.102039
1400000US06037535607,6037535607,2021,1011,1237,4.3000002,225,18.189167,450,44.510387,401.367,39.700001,31,3.0662711,675,66.765579
1400000US06037535701,6037535701,2021,1432,1172,3.6900001,352,30.03413,517,36.82336,395.92801,28.200001,18,1.2569833,759,53.002792
1400000US06037535702,6037535702,2021,1395,1478,4.2399998,274,18.538565,500,35.842293,398.97,28.6,0,0,896,64.229393
1400000US06037535802,6037535802,2021,1597,1607,4.02,427,26.571251,590,38.311687,575.96002,37.400002,30,1.8785223,979,61.302441
1400000US06037535803,6037535803,2021,973,1054,3.8900001,222,21.062618,409,42.034943,265.629,27.299999,6,.61664951,565,58.067833
1400000US06037535804,6037535804,2021,1495,1816,4.3699999,764,42.070484,708,48.827587,375.54999,25.9,34,2.2742474,766,51.237457
1400000US06037535901,6037535901,2021,1652,1595,3.7,455,28.526646,733,44.370461,408.04401,24.700001,7,.42372882,998,60.411621
1400000US06037535902,6037535902,2021,1461,1436,4.3899999,409,28.481894,472,33.262859,587.466,41.400002,11,.75290895,871,59.616699
1400000US06037536000,6037536000,2021,1041,828,3.51,226,27.294685,364,37.218815,222.98399,22.799999,5,.4803074,526,50.528339
1400000US06037536102,6037536102,2021,1040,684,3.1600001,361,52.777779,314,31.027668,339.01999,33.5,0,0,505,48.557693
1400000US06037536103,6037536103,2021,1449,1153,3.53,340,29.488291,446,31.298246,467.39999,32.799999,28,1.9323672,820,56.590752
1400000US06037536104,6037536104,2021,1063,945,3.48,188,19.89418,355,34.499516,249.01801,24.200001,0,0,657,61.80621
1400000US06037536201,6037536201,2021,891,855,3.71,355,41.52047,342,38.383839,219.186,24.6,0,0,490,54.994389
1400000US06037536202,6037536202,2021,1205,1011,3.79,127,12.56182,357,29.626556,439.82501,36.5,0,0,796,66.05809
1400000US06037540000,6037540000,2021,1608,2230,4.6300001,311,13.946188,572,36.294415,405.03201,25.700001,12,.74626863,1070,66.54229
1400000US06037540101,6037540101,2021,1524,1548,4.3499999,342,22.093023,367,24.224422,552.97498,36.5,0,0,1037,68.044617
1400000US06037540102,6037540102,2021,1377,1488,4.4899998,647,43.481182,584,43.549591,364.75201,27.200001,0,0,787,57.153233
1400000US06037540201,6037540201,2021,563,717,4.0599999,285,39.748955,220,40,95.149994,17.299999,0,0,279,49.55595
1400000US06037540202,6037540202,2021,1595,1821,3.95,618,33.937397,713,45.559105,306.74002,19.6,0,0,877,54.984325
1400000US06037540203,6037540203,2021,1371,1609,4.2199998,573,35.612183,590,45.141544,173.83101,13.3,30,2.1881838,818,59.664478
1400000US06037540300,6037540300,2021,1203,1397,3.8900001,392,28.060129,392,32.585205,282.70499,23.5,11,.91438073,681,56.608479
1400000US06037540400,6037540400,2021,475,621,4.46,304,48.9533,203,45.111111,89.099998,19.799999,0,0,239,50.315788
1400000US06037540501,6037540501,2021,954,860,4.2199998,340,39.534885,262,28.918322,246.43201,27.200001,0,0,479,50.209644
1400000US06037540502,6037540502,2021,1676,2443,4.0799999,902,36.921818,875,54.246746,129.03999,8,0,0,829,49.463009
1400000US06037540600,6037540600,2021,1169,1672,3.98,1105,66.088516,549,46.963215,334.33401,28.6,3,.25662959,400,34.217281
1400000US06037540700,6037540700,2021,902,1062,3.74,604,56.873821,340,40.718563,181.19501,21.700001,0,0,291,32.261642
1400000US06037540800,6037540800,2021,1560,1539,3.6800001,526,34.17804,633,43.475273,356.72,24.5,0,0,785,50.320515
1400000US06037540901,6037540901,2021,1239,992,3.8399999,350,35.282257,406,33.388157,469.37598,38.599998,26,2.0984664,554,44.713478
1400000US06037540902,6037540902,2021,1568,1040,2.95,454,43.653847,341,22.901276,339.49197,22.799999,0,0,450,28.69898
1400000US06037541003,6037541003,2021,1397,1001,3.52,405,40.459541,336,24.760502,511.58902,37.700001,0,0,661,47.315678
1400000US06037541100,6037541100,2021,948,768,3.53,346,45.052082,250,28.216703,270.23001,30.5,0,0,326,34.388187
1400000US06037541200,6037541200,2021,1925,1874,3.3599999,698,37.246532,566,30.170576,733.51599,39.099998,48,2.4935064,833,43.272728
1400000US06037541300,6037541300,2021,1541,1344,3.72,264,19.642857,401,27.112915,387.49802,26.200001,0,0,753,48.864372
1400000US06037541401,6037541401,2021,942,1057,3.76,173,16.367077,444,47.133759,291.078,30.9,0,0,574,60.934181
1400000US06037541402,6037541402,2021,887,1075,4.5700002,457,42.511627,358,43.92638,139.36501,17.1,20,2.2547915,503,56.708004
1400000US06037541500,6037541500,2021,1422,1907,4.4099998,663,34.766647,598,43.333332,168.36,12.2,0,0,658,46.272854
1400000US06037541603,6037541603,2021,753,973,4,290,29.804728,320,43.068642,156.77301,21.1,0,0,414,54.98008
1400000US06037541604,6037541604,2021,1442,1522,3.52,595,39.0933,685,50.816025,304.64801,22.6,0,0,723,50.138695
1400000US06037541605,6037541605,2021,1557,1000,3.3499999,285,28.5,461,30.918846,469.66501,31.5,0,0,759,48.747593
1400000US06037541606,6037541606,2021,675,998,4.0300002,297,29.75952,321,47.555557,145.125,21.5,8,1.1851852,344,50.962963
1400000US06037541700,6037541700,2021,1372,1663,4.71,412,24.774504,405,30.066814,478.185,35.5,35,2.5510204,858,62.536442
1400000US06037541801,6037541801,2021,1179,1589,4.3400002,567,35.682819,463,40.649693,297.27899,26.1,9,.76335877,686,58.184902
1400000US06037541802,6037541802,2021,1264,981,4.2199998,112,11.416922,387,31.437855,199.42201,16.200001,0,0,881,69.699364
1400000US06037542000,6037542000,2021,1193,1170,4.1500001,437,37.350426,414,35.844154,364.98001,31.6,0,0,527,44.174351
1400000US06037542103,6037542103,2021,806,786,3.9000001,316,40.203564,307,39.561855,210.29601,27.1,0,0,392,48.635235
1400000US06037542104,6037542104,2021,897,1137,4.98,220,19.349165,299,34.328358,209.91101,24.1,34,3.7904124,529,58.974358
1400000US06037542105,6037542105,2021,1207,1405,4.4099998,599,42.633453,497,42.406143,379.72803,32.400002,0,0,554,45.898922
1400000US06037542106,6037542106,2021,780,817,3.6400001,343,41.982864,243,32.142857,188.244,24.9,0,0,311,39.871796
1400000US06037542200,6037542200,2021,1535,2057,4.6700001,831,40.39864,436,29.781422,512.40002,35,9,.58631921,736,47.947884
1400000US06037542401,6037542401,2021,1252,1168,3.7,552,47.260273,466,38.833332,408,34,0,0,510,40.734825
1400000US06037542402,6037542402,2021,942,843,4.0999999,193,22.894424,342,36.305733,324.048,34.400002,0,0,513,54.458599
1400000US06037542501,6037542501,2021,1272,1325,3.5699999,744,56.150944,407,32.560001,323.75,25.9,0,0,508,39.937107
1400000US06037542502,6037542502,2021,1429,1940,3.8599999,411,21.185568,557,40.479652,386.65601,28.1,28,1.9594122,578,40.447865
1400000US06037542601,6037542601,2021,854,1034,4.3099999,305,29.497099,343,42.137592,157.916,19.4,0,0,430,50.351288
1400000US06037542602,6037542602,2021,1481,1527,3.9000001,693,45.383102,553,39.670013,270.436,19.4,0,0,668,45.10466
1400000US06037542700,6037542700,2021,1484,1789,4.1599998,192,10.732253,583,40.486111,322.56,22.4,0,0,931,62.735847
1400000US06037542800,6037542800,2021,997,842,3.3,170,20.190023,271,28.024818,447.72098,46.299999,0,0,394,39.518555
1400000US06037542900,6037542900,2021,829,821,4.0900002,194,23.629721,322,39.753086,188.73,23.299999,9,1.0856453,482,58.142342
1400000US06037543000,6037543000,2021,1282,1111,3.7,796,71.647163,309,25.245098,429.62399,35.099998,0,0,486,37.909515
1400000US06037543100,6037543100,2021,1929,2073,3.95,534,25.759768,675,35.828026,514.33197,27.299999,0,0,1006,52.151375
1400000US06037543201,6037543201,2021,931,1071,3.9000001,237,22.128851,364,40.310078,224.847,24.9,0,0,465,49.946293
1400000US06037543203,6037543203,2021,1186,1495,3.8499999,527,35.250835,540,48.085484,199.894,17.799999,0,0,589,49.662731
1400000US06037543304,6037543304,2021,2184,1189,3.1900001,450,37.846931,400,18.717829,1087.733,50.900002,0,0,1138,52.106228
1400000US06037543305,6037543305,2021,1243,944,3.04,213,22.563559,276,22.204344,507.14398,40.799999,12,.9654063,610,49.074818
1400000US06037543306,6037543306,2021,1815,1511,3.8399999,620,41.032429,448,24.683195,769.56,42.400002,12,.66115701,1171,64.517906
1400000US06037543321,6037543321,2021,2036,1048,2.8299999,277,26.431297,394,19.351669,1205.312,59.200001,0,0,979,48.08448
1400000US06037543322,6037543322,2021,2163,904,3.26,442,48.893806,211,10.076408,1082.598,51.700001,28,1.2944983,1043,48.220066
1400000US06037543400,6037543400,2021,978,768,3.9300001,93,12.109375,291,30.567226,391.27197,41.099998,0,0,652,66.666664
1400000US06037543501,6037543501,2021,2055,1112,3.1700001,288,25.899281,527,28.106667,646.875,34.5,0,0,945,45.985401
1400000US06037543502,6037543502,2021,1785,698,2.8099999,86,12.320917,383,22.542673,375.479,22.1,0,0,792,44.369747
1400000US06037543503,6037543503,2021,2016,839,2.8599999,74,8.8200235,376,19.957537,727.224,38.599998,15,.74404764,1082,53.670635
1400000US06037543601,6037543601,2021,1191,1114,4.0799999,148,13.285458,470,40.727901,398.13,34.5,0,0,837,70.277077
1400000US06037543603,6037543603,2021,1578,399,2.72,81,20.300753,89,6.2194271,1007.424,70.400002,7,.44359949,742,47.021545
1400000US06037543605,6037543605,2021,1621,715,2.52,74,10.34965,385,25.163399,535.5,35,0,0,748,46.144356
1400000US06037543606,6037543606,2021,1356,848,2.6800001,518,61.084908,188,15.296989,612.04199,49.799999,0,0,519,38.274338
1400000US06037543607,6037543607,2021,1385,1013,3.97,314,30.997038,361,26.860119,670.65601,49.900002,3,.2166065,1019,73.574005
1400000US06037543701,6037543701,2021,700,780,4.8899999,183,23.461538,247,36.53846,252.14799,37.299999,0,0,503,71.85714
1400000US06037543703,6037543703,2021,1150,747,3.6700001,158,21.151272,257,24.546324,384.24899,36.700001,0,0,669,58.173912
1400000US06037543704,6037543704,2021,883,546,3.6400001,116,21.24542,286,34.920635,235.87199,28.799999,0,0,560,63.420158
1400000US06037543705,6037543705,2021,990,813,3.46,212,26.076262,276,27.878788,330.66,33.400002,0,0,576,58.18182
1400000US06037543801,6037543801,2021,1388,1046,3.7,88,8.413002,317,24.384615,556.39996,42.799999,7,.50432277,827,59.582134
1400000US06037543803,6037543803,2021,1471,1065,3.0999999,72,6.7605634,424,31.430689,407.39801,30.200001,34,2.3113527,914,62.134602
1400000US06037543804,6037543804,2021,796,514,4.0799999,26,5.0583658,302,37.939697,365.36401,45.900002,0,0,583,73.241203
1400000US06037543903,6037543903,2021,1251,546,3.3599999,55,10.07326,211,18.906811,514.47601,46.099998,11,.87929654,660,52.757793
1400000US06037543905,6037543905,2021,1097,1372,4.6199999,601,43.804665,452,42.803032,279.84,26.5,15,1.3673656,508,46.308113
1400000US06037544001,6037544001,2021,1303,1044,3.5899999,434,41.570881,540,42.553192,313.44302,24.700001,0,0,657,50.422104
1400000US06037544002,6037544002,2021,851,978,4.5599999,108,11.042945,294,34.916866,293.858,34.900002,0,0,585,68.742653
1400000US06037550101,6037550101,2021,1051,901,3.8499999,111,12.319645,353,33.587059,543.367,51.700001,0,0,791,75.261658
1400000US06037550201,6037550201,2021,783,915,3.8800001,107,11.693989,396,51.162792,178.02,23,22,2.8097062,524,66.922096
1400000US06037550202,6037550202,2021,1484,1120,3.6099999,159,14.196428,516,34.770889,436.29599,29.4,10,.67385447,1015,68.396225
1400000US06037550301,6037550301,2021,1086,1264,4.7600002,18,1.4240507,410,37.753223,355.12201,32.700001,47,4.3278084,808,74.401474
1400000US06037550501,6037550501,2021,1146,1212,3.46,300,24.752476,696,63.619743,149.87799,13.7,0,0,794,69.28447
1400000US06037550502,6037550502,2021,1317,756,3.29,152,20.10582,442,36.378601,486,40,11,.8352316,912,69.248291
1400000US06037550601,6037550601,2021,1955,1967,3.51,437,22.216574,753,40.26738,405.79001,21.700001,0,0,1196,61.176472
1400000US06037550602,6037550602,2021,1184,811,3.4100001,166,20.468557,296,25.539257,520.39099,44.900002,0,0,686,57.93919
1400000US06037550700,6037550700,2021,2078,1602,3.3800001,353,22.034956,648,32.416206,965.51697,48.299999,0,0,1325,63.763233
1400000US06037550801,6037550801,2021,1636,925,3.1199999,57,6.1621623,605,38.881748,639.51599,41.099998,15,.91687042,1054,64.42543
1400000US06037550802,6037550802,2021,667,471,3.5899999,80,16.985138,190,31.719532,198.86801,33.200001,0,0,375,56.221889
1400000US06037550901,6037550901,2021,1425,1076,3.3599999,208,19.330854,477,35.202953,299.45502,22.1,11,.7719298,805,56.491226
1400000US06037550902,6037550902,2021,1904,1271,3.02,433,34.067665,678,36.589314,407.66,22,0,0,909,47.741596
1400000US06037551001,6037551001,2021,1045,718,3.3199999,71,9.8885794,399,44.088398,308.60498,34.099998,45,4.3062201,641,61.339714
1400000US06037551002,6037551002,2021,1461,744,2.95,243,32.661289,481,34.065155,666.46399,47.200001,0,0,732,50.102669
